Trial,ESN,Name,Lat,Lng,Timestamp,Datetime,Order ,ID ,,,,
4,330509,UNHCMB,43.070451,-70.713136,1318664520,10/15/11 3:42,10556,,,,,,0.01017430388458022
4,330509,UNHCMB,43.070472,-70.713244,1318662120,10/15/11 3:02,10557,,,,,,0.009072539875675679
4,330509,UNHCMB,43.070687,-70.713072,1318660320,10/15/11 2:32,10558,,,,,,0.02767271493762637
4,330509,UNHCMB,43.070537,-70.713136,1318650120,10/14/11 23:42,10559,,,,,,0.01745967043806784
4,330509,UNHCMB,N/A,N/A,1318644120,10/14/11 22:02,10560,,,,,
4,330509,UNHCMB,43.070408,-70.713415,1318642620,10/14/11 21:37,10561,,,,,,0.026804183449407156
4,330509,UNHCMB,43.070548,-70.713093,1318635060,10/14/11 19:31,10562,,,,,,0.030418878778030893
4,330509,UNHCMB,43.070515,-70.713179,1318633920,10/14/11 19:12,10563,,,,,,0.007885872391465404
4,330509,UNHCMB,43.070397,-70.713007,1318631760,10/14/11 18:36,10564,,,,,,0.019154676833705902
4,330509,UNHCMB,43.070387,-70.713158,1318626060,10/14/11 17:01,10565,,,,,,0.012308234759753003
5,330509,UNHCMB,43.070537,-70.713115,1318612020,10/14/11 13:07,10566,,,,,,0.017030343778326136
6,330509,UNHCMB,43.116413,-70.836153,1318570920,10/14/11 1:42,10567,,,,,,11.210501714877166
6,330509,UNHCMB,N/A,N/A,1318563420,10/13/11 23:37,10568,,,,,
6,330509,UNHCMB,43.116928,-70.834329,1318561260,10/13/11 23:01,10569,,,,,,0.1586403121627509
6,330509,UNHCMB,43.116306,-70.836067,1318559460,10/13/11 22:31,10570,,,,,,0.15701419310816572
6,330509,UNHCMB,43.116456,-70.834887,1318556520,10/13/11 21:42,10571,,,,,,0.09715936703931366
6,330509,UNHCMB,43.116403,-70.834844,1318554780,10/13/11 21:13,10572,,,,,,0.006845019409996557
6,330509,UNHCMB,43.11637,-70.834823,1318551120,10/13/11 20:12,10573,,,,,,0.004043469458788806
6,330509,UNHCMB,43.11636,-70.834866,1318549320,10/13/11 19:42,10574,,,,,,0.0036607979969494804
6,330509,UNHCMB,43.11637,-70.834866,1318547160,10/13/11 19:06,10575,,,,,,0.0011112511356042853
6,330509,UNHCMB,43.116499,-70.834973,1318543920,10/13/11 18:12,10576,,,,,,0.016758023811163644
6,330509,UNHCMB,43.116907,-70.83463,1318541460,10/13/11 17:31,10577,,,,,,0.053195489270228304
6,330509,UNHCMB,43.125898,-70.847096,1318539660,10/13/11 17:01,10578,,,,,,1.4214906972389492
6,330509,UNHCMB,43.126037,-70.860851,1318537860,10/13/11 16:31,10579,,,,,,1.115705448242901
6,330509,UNHCMB,43.119224,-70.868404,1318536060,10/13/11 16:01,10580,,,,,,0.9739073678202148
6,330509,UNHCMB,43.119224,-70.868382,1318534560,10/13/11 15:36,10581,,,,,,0.0017845054799996696
6,330509,UNHCMB,43.119203,-70.868382,1318532760,10/13/11 15:06,10582,,,,,,0.0023336273837086807
6,330509,UNHCMB,43.119214,-70.868382,1318528860,10/13/11 14:01,10583,,,,,,0.0012223762481043954
6,330509,UNHCMB,43.119278,-70.86834,1318527360,10/13/11 13:36,10584,,,,,,0.007885861440239115
6,330509,UNHCMB,43.119332,-70.868382,1318525260,10/13/11 13:01,10585,,,,,,0.006900377892801931
6,330509,UNHCMB,43.119332,-70.868382,1318523460,10/13/11 12:31,10586,,,,,,0.0
6,330509,UNHCMB,43.11931,-70.868361,1318521660,10/13/11 12:01,10587,,,,,,0.0029796557684066347
6,330509,UNHCMB,43.119289,-70.868318,1318519860,10/13/11 11:31,10588,,,,,,0.004196571544710013
6,330509,UNHCMB,43.11931,-70.868382,1318518060,10/13/11 11:01,10589,,,,,,0.005691680620929649
6,330509,UNHCMB,43.119289,-70.868382,1318514760,10/13/11 10:06,10590,,,,,,0.0023336273822949227
6,330509,UNHCMB,43.119299,-70.868382,1318513320,10/13/11 9:42,10591,,,,,,0.0011112511341905273
6,330509,UNHCMB,43.119299,-70.868382,1318510860,10/13/11 9:01,10592,,,,,,0.0
6,330509,UNHCMB,43.119289,-70.868404,1318509720,10/13/11 8:42,10593,,,,,,0.0021022206366273543
6,330509,UNHCMB,43.119289,-70.868425,1318507260,10/13/11 8:01,10594,,,,,,0.0017033897856890503
6,330509,UNHCMB,43.119321,-70.868425,1318505460,10/13/11 7:31,10595,,,,,,0.003556003631106197
6,330509,UNHCMB,43.119342,-70.868382,1318503660,10/13/11 7:01,10596,,,,,,0.004196570030719211
6,330509,UNHCMB,43.119332,-70.868382,1318502160,10/13/11 6:36,10597,,,,,,0.0011112511348974063
6,330509,UNHCMB,43.119321,-70.868404,1318500060,10/13/11 6:01,10598,,,,,,0.00216301937827986
6,330509,UNHCMB,43.119321,-70.868425,1318498920,10/13/11 5:42,10599,,,,,,0.0017033888948280894
6,330509,UNHCMB,43.119289,-70.868425,1318496460,10/13/11 5:01,10600,,,,,,0.003556003631106197
6,330509,UNHCMB,43.119267,-70.868447,1318494660,10/13/11 4:31,10601,,,,,,0.0030267588212685025
6,330509,UNHCMB,43.119332,-70.868447,1318491060,10/13/11 3:31,10602,,,,,,0.007223132376126262
6,330509,UNHCMB,43.119332,-70.868447,1318489260,10/13/11 3:01,10603,,,,,,0.0
6,330509,UNHCMB,43.119321,-70.868404,1318487460,10/13/11 2:31,10604,,,,,,0.003695888113487636
6,330509,UNHCMB,43.11931,-70.868382,1318485660,10/13/11 2:01,10605,,,,,,0.002163019643354328
6,330509,UNHCMB,43.119332,-70.86834,1318483860,10/13/11 1:31,10606,,,,,,0.00419320279323656
6,330509,UNHCMB,43.119353,-70.868404,1318482060,10/13/11 1:01,10607,,,,,,0.005691677293389466
6,330509,UNHCMB,43.119364,-70.868425,1318480260,10/13/11 0:31,10608,,,,,,0.002096600549480118
6,330509,UNHCMB,43.119364,-70.868447,1318478460,10/13/11 0:01,10609,,,,,,0.0017845013979197173
6,330509,UNHCMB,43.119364,-70.868447,1318476660,10/12/11 23:31,10610,,,,,,0.0
6,330509,UNHCMB,43.119375,-70.868468,1318474860,10/12/11 23:01,10611,,,,,,0.002096600298590846
6,330509,UNHCMB,43.119375,-70.868468,1318473060,10/12/11 22:31,10612,,,,,,0.0
6,330509,UNHCMB,43.119375,-70.868468,1318471260,10/12/11 22:01,10613,,,,,,0.0
6,330509,UNHCMB,43.119396,-70.868447,1318469460,10/12/11 21:31,10614,,,,,,0.0028891771086823124
6,330509,UNHCMB,43.119503,-70.868533,1318467660,10/12/11 21:01,10615,,,,,,0.01378559580539274
6,330509,UNHCMB,43.119503,-70.86849,1318465860,10/12/11 20:31,10616,,,,,,0.003487881170976659
6,330509,UNHCMB,43.119514,-70.868511,1318464360,10/12/11 20:06,10617,,,,,,0.002096597156333154
6,330509,UNHCMB,43.119503,-70.868511,1318462260,10/12/11 19:31,10618,,,,,,0.0012223762481043954
6,330509,UNHCMB,43.119568,-70.867975,1318460460,10/12/11 19:01,10619,,,,,,0.04407275381261526
6,330509,UNHCMB,43.120673,-70.867417,1318459320,10/12/11 18:42,10620,,,,,,0.13086913327424884
6,330509,UNHCMB,43.120276,-70.865421,1318457520,10/12/11 18:12,10621,,,,,,0.1678031366208826
6,330509,UNHCMB,43.110931,-70.8601,1318455060,10/12/11 17:31,10622,,,,,,1.1245952593565818
6,330509,UNHCMB,43.099387,-70.859563,1318453260,10/12/11 17:01,10623,,,,,,1.283567940563277
6,330509,UNHCMB,43.084592,-70.86673,1318451460,10/12/11 16:31,10624,,,,,,1.7439359536470878
6,330509,UNHCMB,43.074185,-70.855207,1318449660,10/12/11 16:01,10625,,,,,,1.487346363374548
6,330509,UNHCMB,43.074185,-70.855207,1318448160,10/12/11 15:36,10626,,,,,,0.0
6,330509,UNHCMB,43.074174,-70.855186,1318446060,10/12/11 15:01,10627,,,,,,0.0020976221140661653
6,330509,UNHCMB,43.074152,-70.855165,1318444560,10/12/11 14:36,10628,,,,,,0.002980374335704513
6,330509,UNHCMB,43.074152,-70.855165,1318442760,10/12/11 14:06,10629,,,,,,0.0
6,330509,UNHCMB,43.074163,-70.855165,1318440660,10/12/11 13:31,10630,,,,,,0.0012223762481043954
6,330509,UNHCMB,43.074163,-70.855165,1318438860,10/12/11 13:01,10631,,,,,,0.0
6,330509,UNHCMB,43.074152,-70.855143,1318437360,10/12/11 12:36,10632,,,,,,0.002164105876410845
6,330509,UNHCMB,43.074056,-70.854971,1318435920,10/12/11 12:12,10633,,,,,,0.017571008216147634
6,330509,UNHCMB,43.073369,-70.854285,1318433760,10/12/11 11:36,10634,,,,,,0.09449402643046013
6,330509,UNHCMB,43.07264,-70.853813,1318431960,10/12/11 11:06,10635,,,,,,0.08961398933804592
6,330509,UNHCMB,43.071857,-70.85465,1318429860,10/12/11 10:31,10636,,,,,,0.11039634266725112
6,330509,UNHCMB,43.070751,-70.856216,1318428060,10/12/11 10:01,10637,,,,,,0.17682177962927176
6,330509,UNHCMB,43.070043,-70.859735,1318426260,10/12/11 9:31,10638,,,,,,0.2963037145386065
6,330509,UNHCMB,43.073283,-70.86216,1318424760,10/12/11 9:06,10639,,,,,,0.4103463965268311
6,330509,UNHCMB,43.076899,-70.862503,1318422660,10/12/11 8:31,10640,,,,,,0.4027918260198182
6,330509,UNHCMB,43.080139,-70.864027,1318420860,10/12/11 8:01,10641,,,,,,0.380702376440638
6,330509,UNHCMB,43.081234,-70.864928,1318419060,10/12/11 7:31,10642,,,,,,0.14196637278434163
6,330509,UNHCMB,43.082156,-70.864434,1318417260,10/12/11 7:01,10643,,,,,,0.11002320099477102
6,330509,UNHCMB,43.081523,-70.864885,1318416120,10/12/11 6:42,10644,,,,,,0.07929646376414061
6,330509,UNHCMB,43.0778,-70.866365,1318413660,10/12/11 6:01,10645,,,,,,0.4308056798857634
6,330509,UNHCMB,43.073766,-70.86776,1318411860,10/12/11 5:31,10646,,,,,,0.4623589277382421
6,330509,UNHCMB,43.068573,-70.869133,1318410060,10/12/11 5:01,10647,,,,,,0.5877376405771417
6,330509,UNHCMB,43.065022,-70.865357,1318408260,10/12/11 4:31,10648,,,,,,0.4996851101927325
6,330509,UNHCMB,43.063027,-70.860572,1318406460,10/12/11 4:01,10649,,,,,,0.44728641816616516
6,330509,UNHCMB,43.062179,-70.856538,1318404960,10/12/11 3:36,10650,,,,,,0.3408032122213481
6,330509,UNHCMB,43.061396,-70.853362,1318402860,10/12/11 3:01,10651,,,,,,0.2721440388441056
6,330509,UNHCMB,43.06043,-70.851581,1318401720,10/12/11 2:42,10652,,,,,,0.18009142626010732
6,330509,UNHCMB,43.060098,-70.851603,1318399260,10/12/11 2:01,10653,,,,,,0.036936752950682404
6,330509,UNHCMB,43.060151,-70.853148,1318397460,10/12/11 1:31,10654,,,,,,0.1255801189434524
6,330509,UNHCMB,43.060817,-70.856431,1318395960,10/12/11 1:06,10655,,,,,,0.2766361504910586
6,330509,UNHCMB,43.06249,-70.860314,1318394160,10/12/11 0:36,10656,,,,,,0.3659961001529526
6,330509,UNHCMB,43.064958,-70.864756,1318392720,10/12/11 0:12,10657,,,,,,0.4530717903459401
6,330509,UNHCMB,43.070762,-70.867825,1318390560,10/11/11 23:36,10658,,,,,,0.6914195016659321
6,330509,UNHCMB,43.079195,-70.867374,1318388460,10/11/11 23:01,10659,,,,,,0.9378328764132214
6,330509,UNHCMB,43.092327,-70.860958,1318386960,10/11/11 22:36,10660,,,,,,1.5494134507721482
6,330509,UNHCMB,43.102005,-70.857697,1318385160,10/11/11 22:06,10661,,,,,,1.107542544428943
6,330509,UNHCMB,43.108131,-70.855658,1318383360,10/11/11 21:36,10662,,,,,,0.7005646306379903
6,330509,UNHCMB,43.110523,-70.854929,1318381260,10/11/11 21:01,10663,,,,,,0.2723111441898868
6,330509,UNHCMB,43.110942,-70.854821,1318379760,10/11/11 20:36,10664,,,,,,0.047378583977372456
6,330509,UNHCMB,43.111424,-70.854607,1318377960,10/11/11 20:06,10665,,,,,,0.056305530279793695
6,330509,UNHCMB,43.111113,-70.854907,1318376160,10/11/11 19:36,10666,,,,,,0.0422692914417896
6,330509,UNHCMB,43.111467,-70.854564,1318372920,10/11/11 18:42,10667,,,,,,0.0481847381504836
6,330509,UNHCMB,43.111081,-70.854692,1318370460,10/11/11 18:01,10668,,,,,,0.04413327956431262
6,330509,UNHCMB,43.111274,-70.854671,1318368960,10/11/11 17:36,10669,,,,,,0.021514702327596582
6,330509,UNHCMB,43.111457,-70.854328,1318366860,10/11/11 17:01,10670,,,,,,0.0344646871961065
6,330509,UNHCMB,43.109837,-70.855336,1318365060,10/11/11 16:31,10671,,,,,,0.19772505100900592
6,330509,UNHCMB,43.105384,-70.855765,1318363260,10/11/11 16:01,10672,,,,,,0.49606260195424906
6,330509,UNHCMB,43.0984,-70.85598,1318361760,10/11/11 15:36,10673,,,,,,0.7762938177520303
6,330509,UNHCMB,43.090664,-70.860486,1318358520,10/11/11 14:42,10674,,,,,,0.9341945417710952
6,330509,UNHCMB,43.087746,-70.860229,1318356060,10/11/11 14:01,10675,,,,,,0.32493313017310216
6,330509,UNHCMB,43.085257,-70.862632,1318354260,10/11/11 13:31,10676,,,,,,0.338430784185724
6,330509,UNHCMB,43.0878,-70.863748,1318352460,10/11/11 13:01,10677,,,,,,0.2967506594098063
6,330509,UNHCMB,43.093475,-70.861065,1318350660,10/11/11 12:31,10678,,,,,,0.6671633749628115
6,330509,UNHCMB,43.098743,-70.858791,1318348860,10/11/11 12:01,10679,,,,,,0.6137997033840625
6,330509,UNHCMB,43.103517,-70.856087,1318347060,10/11/11 11:31,10680,,,,,,0.5740881331628019
6,330509,UNHCMB,43.105298,-70.854585,1318345920,10/11/11 11:12,10681,,,,,,0.2324228152749289
6,330509,UNHCMB,43.107466,-70.8548,1318343760,10/11/11 10:36,10682,,,,,,0.24154988390277946
6,330509,UNHCMB,43.109697,-70.854564,1318342320,10/11/11 10:12,10683,,,,,,0.24865833418923586
6,330509,UNHCMB,43.11018,-70.8548,1318339860,10/11/11 9:31,10684,,,,,,0.05698594587962267
6,330509,UNHCMB,43.111146,-70.854692,1318338360,10/11/11 9:06,10685,,,,,,0.1077038188458921
6,330509,UNHCMB,43.111392,-70.854456,1318336260,10/11/11 8:31,10686,,,,,,0.03337430824170364
6,330509,UNHCMB,43.111585,-70.854414,1318334460,10/11/11 8:01,10687,,,,,,0.021716105001574525
6,330509,UNHCMB,43.111553,-70.854456,1318332660,10/11/11 7:31,10688,,,,,,0.004924859143325126
6,330509,UNHCMB,43.111575,-70.854392,1318331160,10/11/11 7:06,10689,,,,,,0.0057387316048741165
6,330509,UNHCMB,43.111585,-70.854392,1318329060,10/11/11 6:31,10690,,,,,,0.0011112511341905273
6,330509,UNHCMB,43.111092,-70.855122,1318325460,10/11/11 5:31,10691,,,,,,0.0806750302845248
6,330509,UNHCMB,43.10988,-70.855014,1318323660,10/11/11 5:01,10692,,,,,,0.13496831845748203
6,330509,UNHCMB,43.109064,-70.855186,1318322160,10/11/11 4:36,10693,,,,,,0.09174543769799406
6,330509,UNHCMB,43.106478,-70.855787,1318320060,10/11/11 4:01,10694,,,,,,0.29147667585787385
6,330509,UNHCMB,43.101339,-70.855873,1318318260,10/11/11 3:31,10695,,,,,,0.5711145834627266
6,330509,UNHCMB,43.095428,-70.85701,1318316460,10/11/11 3:01,10696,,,,,,0.6633078438036281
6,330509,UNHCMB,43.091007,-70.861194,1318314660,10/11/11 2:31,10697,,,,,,0.5971910266492884
6,330509,UNHCMB,43.084602,-70.868704,1318312860,10/11/11 2:01,10698,,,,,,0.9370488417045403
6,330509,UNHCMB,43.081008,-70.871065,1318311060,10/11/11 1:31,10699,,,,,,0.44297516850436475
6,330509,UNHCMB,43.080611,-70.86997,1318309260,10/11/11 1:01,10700,,,,,,0.09922260748967124
6,330509,UNHCMB,43.083326,-70.864992,1318307760,10/11/11 0:36,10701,,,,,,0.5042484686419785
6,330509,UNHCMB,43.092606,-70.860679,1318305660,10/11/11 0:01,10702,,,,,,1.089024384627162
6,330509,UNHCMB,43.097059,-70.857632,1318303860,10/10/11 23:31,10703,,,,,,0.5531731731029941
6,330509,UNHCMB,43.102584,-70.857053,1318302360,10/10/11 23:06,10704,,,,,,0.6157610436923617
6,330509,UNHCMB,43.109783,-70.857074,1318300260,10/10/11 22:31,10705,,,,,,0.7999915061619856
6,330509,UNHCMB,43.118881,-70.863791,1318298460,10/10/11 22:01,10706,,,,,,1.148500831312846
6,330509,UNHCMB,43.126885,-70.856195,1318296660,10/10/11 21:31,10707,,,,,,1.081987777307155
6,330509,UNHCMB,43.123248,-70.847783,1318295520,10/10/11 21:12,10708,,,,,,0.7929894537739313
6,330509,UNHCMB,43.116263,-70.827742,1318293360,10/10/11 20:36,10709,,,,,,1.8013996485077144
6,330509,UNHCMB,43.11843,-70.820897,1318291260,10/10/11 20:01,10710,,,,,,0.6052121660591347
6,330509,UNHCMB,43.118699,-70.820467,1318289460,10/10/11 19:31,10711,,,,,,0.045936256703335177
6,330509,UNHCMB,43.117486,-70.816519,1318287660,10/10/11 19:01,10712,,,,,,0.3474558303725778
6,330509,UNHCMB,43.117561,-70.81712,1318285860,10/10/11 18:31,10713,,,,,,0.04945808779495821
6,330509,UNHCMB,43.118666,-70.819373,1318284360,10/10/11 18:06,10714,,,,,,0.2201744877478003
6,330509,UNHCMB,43.11857,-70.819716,1318282920,10/10/11 17:42,10715,,,,,,0.029797465715298396
6,330509,UNHCMB,43.123934,-70.848577,1318279320,10/10/11 16:42,10716,,,,,,2.415647648196244
6,330509,UNHCMB,43.091952,-70.864799,1318277520,10/10/11 16:12,10717,,,,,,3.789852955681314
6,330509,UNHCMB,N/A,N/A,1318275780,10/10/11 15:43,10718,,,,,
7,330509,UNHCMB,N/A,N/A,1317999660,10/7/11 11:01,10719,,,,,
8,330509,UNHCMB,43.116081,-70.856988,1317832920,10/5/11 12:42,10720,,,,,,2.7552126194669557
8,330509,UNHCMB,43.116606,-70.83729,1317830760,10/5/11 12:06,10721,,,,,,1.5989212377363393
8,330509,UNHCMB,43.116606,-70.837333,1317829320,10/5/11 11:42,10722,,,,,,0.003488046309152486
8,330509,UNHCMB,43.116606,-70.837333,1317827520,10/5/11 11:12,10723,,,,,,0.0
8,330509,UNHCMB,43.116574,-70.837312,1317825360,10/5/11 10:36,10724,,,,,,0.0039429626630917945
8,330509,UNHCMB,43.116596,-70.837333,1317823260,10/5/11 10:01,10725,,,,,,0.0029796993109173823
8,330509,UNHCMB,43.116585,-70.837312,1317821460,10/5/11 9:31,10726,,,,,,0.0020966631543012457
8,330509,UNHCMB,43.116585,-70.837526,1317817860,10/5/11 8:31,10727,,,,,,0.01735912014468692
8,330509,UNHCMB,43.116628,-70.837526,1317816720,10/5/11 8:12,10728,,,,,,0.0047783798792105925
8,330509,UNHCMB,43.116639,-70.837505,1317814560,10/5/11 7:36,10729,,,,,,0.0020966621825916215
8,330509,UNHCMB,43.116628,-70.837462,1317812460,10/5/11 7:01,10730,,,,,,0.0036960329820206884
8,330509,UNHCMB,43.116542,-70.837634,1317807060,10/5/11 5:31,10731,,,,,,0.016911394487415975
8,330509,UNHCMB,43.11651,-70.837591,1317805560,10/5/11 5:06,10732,,,,,,0.004981130462951937
8,330509,UNHCMB,43.116531,-70.837505,1317803760,10/5/11 4:36,10733,,,,,,0.00735607374743353
8,330509,UNHCMB,43.116649,-70.837913,1317802320,10/5/11 4:12,10734,,,,,,0.03559891139696558
8,330509,UNHCMB,43.116585,-70.837569,1317800520,10/5/11 3:42,10735,,,,,,0.028796427880653362
8,330509,UNHCMB,43.116606,-70.837569,1317798360,10/5/11 3:06,10736,,,,,,0.0023336273822949227
8,330509,UNHCMB,43.116574,-70.837548,1317796920,10/5/11 2:42,10737,,,,,,0.003942962663537643
8,330509,UNHCMB,43.116606,-70.837526,1317792660,10/5/11 1:31,10738,,,,,,0.003978680158771278
8,330509,UNHCMB,43.116564,-70.837526,1317789060,10/5/11 0:31,10739,,,,,,0.0046672547660036035
8,330509,UNHCMB,43.116574,-70.837505,1317787560,10/5/11 0:06,10740,,,,,,0.0020338814660905103
8,330509,UNHCMB,43.116585,-70.837505,1317785760,10/4/11 23:36,10741,,,,,,0.0012223762488112744
8,330509,UNHCMB,43.116574,-70.837505,1317783660,10/4/11 23:01,10742,,,,,,0.0012223762488112744
8,330509,UNHCMB,43.116574,-70.837526,1317781860,10/4/11 22:31,10743,,,,,,0.0017034653677387328
8,330509,UNHCMB,43.116574,-70.837526,1317780360,10/4/11 22:06,10744,,,,,,0.0
8,330509,UNHCMB,43.116574,-70.837526,1317778260,10/4/11 21:31,10745,,,,,,0.0
8,330509,UNHCMB,43.116564,-70.837526,1317776460,10/4/11 21:01,10746,,,,,,0.0011112511348974063
8,330509,UNHCMB,43.116553,-70.837526,1317774660,10/4/11 20:31,10747,,,,,,0.0012223762473975164
8,330509,UNHCMB,43.11651,-70.837526,1317772860,10/4/11 20:01,10748,,,,,,0.0047783798799174715
8,330509,UNHCMB,43.116531,-70.837526,1317771060,10/4/11 19:31,10749,,,,,,0.0023336273830018017
8,330509,UNHCMB,43.116531,-70.837548,1317769560,10/4/11 19:06,10750,,,,,,0.0017845840194999157
8,330509,UNHCMB,43.116553,-70.837526,1317767760,10/4/11 18:36,10751,,,,,,0.003026805865734158
8,330509,UNHCMB,43.116553,-70.837548,1317765960,10/4/11 18:06,10752,,,,,,0.0017845833779009574
8,330509,UNHCMB,43.116553,-70.837569,1317764160,10/4/11 17:36,10753,,,,,,0.0017034659523363646
8,330509,UNHCMB,43.116553,-70.837569,1317762060,10/4/11 17:01,10754,,,,,,0.0
8,330509,UNHCMB,43.116531,-70.837548,1317760260,10/4/11 16:31,10755,,,,,,0.0029796999958397676
8,330509,UNHCMB,43.116606,-70.837569,1317758760,10/4/11 16:06,10756,,,,,,0.008506688149788711
8,330509,UNHCMB,43.116564,-70.837548,1317756660,10/4/11 15:31,10757,,,,,,0.004968406209903239
8,330509,UNHCMB,43.116574,-70.837548,1317754860,10/4/11 15:01,10758,,,,,,0.0011112511348974063
8,330509,UNHCMB,43.116574,-70.837548,1317753720,10/4/11 14:42,10759,,,,,,0.0
8,330509,UNHCMB,43.116585,-70.837548,1317751560,10/4/11 14:06,10760,,,,,,0.0012223762488112744
8,330509,UNHCMB,43.116606,-70.837505,1317745860,10/4/11 12:31,10761,,,,,,0.00419669965443074
8,330509,UNHCMB,43.116606,-70.837548,1317742260,10/4/11 11:31,10762,,,,,,0.003488046309152486
8,330509,UNHCMB,43.116574,-70.837526,1317740460,10/4/11 11:01,10763,,,,,,0.003978680158771278
8,330509,UNHCMB,43.116531,-70.837526,1317738660,10/4/11 10:31,10764,,,,,,0.0047783798792105925
8,330509,UNHCMB,43.116574,-70.837526,1317737160,10/4/11 10:06,10765,,,,,,0.0047783798792105925
8,330509,UNHCMB,43.116574,-70.837526,1317735360,10/4/11 9:36,10766,,,,,,0.0
8,330509,UNHCMB,43.116585,-70.837569,1317733260,10/4/11 9:01,10767,,,,,,0.0036960358881020982
8,330509,UNHCMB,43.116531,-70.837612,1317731460,10/4/11 8:31,10768,,,,,,0.006940861635468274
8,330509,UNHCMB,43.116585,-70.837526,1317729960,10/4/11 8:06,10769,,,,,,0.009201902991299171
8,330509,UNHCMB,43.116574,-70.837526,1317727860,10/4/11 7:31,10770,,,,,,0.0012223762488112744
8,330509,UNHCMB,43.116596,-70.837548,1317726720,10/4/11 7:12,10771,,,,,,0.0030268051263641097
8,330509,UNHCMB,43.116596,-70.837569,1317724260,10/4/11 6:31,10772,,,,,,0.0017034647553028723
8,330509,UNHCMB,43.116596,-70.837548,1317722760,10/4/11 6:06,10773,,,,,,0.0017034647553028723
8,330509,UNHCMB,43.116553,-70.837569,1317719520,10/4/11 5:12,10774,,,,,,0.005072938840722244
8,330509,UNHCMB,43.116574,-70.837569,1317717720,10/4/11 4:42,10775,,,,,,0.0023336273822949227
8,330509,UNHCMB,43.116628,-70.837591,1317715920,10/4/11 4:12,10776,,,,,,0.006260495742699938
8,330509,UNHCMB,43.116585,-70.837569,1317712320,10/4/11 3:12,10777,,,,,,0.005100749605099568
8,330509,UNHCMB,43.116574,-70.837569,1317710160,10/4/11 2:36,10778,,,,,,0.0012223762488112744
8,330509,UNHCMB,43.116574,-70.837548,1317708360,10/4/11 2:06,10779,,,,,,0.0017034653677387328
8,330509,UNHCMB,43.116596,-70.837505,1317706260,10/4/11 1:31,10780,,,,,,0.004259494122145063
8,330509,UNHCMB,43.116574,-70.837526,1317704460,10/4/11 1:01,10781,,,,,,0.0029796993115073626
8,330509,UNHCMB,43.116606,-70.837526,1317702960,10/4/11 0:36,10782,,,,,,0.003556003631106197
8,330509,UNHCMB,43.116596,-70.837526,1317699360,10/3/11 23:36,10783,,,,,,0.0011112511341905273
8,330509,UNHCMB,43.116596,-70.837526,1317697260,10/3/11 23:01,10784,,,,,,0.0
8,330509,UNHCMB,43.116564,-70.837526,1317695760,10/3/11 22:36,10785,,,,,,0.003556003631813076
8,330509,UNHCMB,43.116564,-70.837526,1317694320,10/3/11 22:12,10786,,,,,,0.0
8,330509,UNHCMB,43.116574,-70.837526,1317692160,10/3/11 21:36,10787,,,,,,0.0011112511348974063
8,330509,UNHCMB,43.116606,-70.837505,1317688920,10/3/11 20:42,10788,,,,,,0.003942962663537643
8,330509,UNHCMB,43.116574,-70.837526,1317686460,10/3/11 20:01,10789,,,,,,0.003942962663537643
8,330509,UNHCMB,43.116574,-70.837548,1317685320,10/3/11 19:42,10790,,,,,,0.0017845827654653433
8,330509,UNHCMB,43.116574,-70.837548,1317682860,10/3/11 19:01,10791,,,,,,0.0
8,330509,UNHCMB,43.116585,-70.837548,1317681060,10/3/11 18:31,10792,,,,,,0.0012223762488112744
